@relation Animals

@attribute hasName {NoName,Name}
@attribute animalType {Cat,Dog}
@attribute intactness {NotIntact,Intact,Unknown}
@attribute age {Baby,Adult,Senior,Unknown}
@attribute breed {Abyssinian,Affenpinscher,'Afghan Hound','Airedale Terrier',Akita,'Alaskan Husky','Alaskan Malamute','American Bulldog','American Eskimo','American Foxhound','American Pit Bull Terrier','American Shorthair','American Staffordshire Terrier','Anatol Shepherd',Angora,'Australian Cattle Dog','Australian Kelpie','Australian Shepherd','Australian Terrier',Balinese,Basenji,'Basset Hound',Beagle,'Bearded Collie',Beauceron,'Bedlington Terr','Belgian Malinois','Belgian Sheepdog','Belgian Tervuren',Bengal,'Bernese Mountain Dog','Bichon Frise',Black,'Black Mouth Cur',Bloodhound,'Blue Lacy','Bluetick Hound',Boerboel,Bombay,'Border Collie','Border Terrier','Boston Terrier',Boxer,'Boykin Span','British Shorthair',Brittany,'Bruss Griffon','Bull Terrier','Bull Terrier Miniature',Bulldog,Bullmastiff,Burmese,'Cairn Terrier','Canaan Dog','Cane Corso','Cardigan Welsh Corgi','Carolina Dog',Catahoula,'Cavalier Span','Chesa Bay Retr','Chihuahua Longhair','Chihuahua Shorthair','Chinese Crested','Chinese Sharpei','Chow Chow','Cocker Spaniel','Collie Rough','Collie Smooth','Cornish Rex',Cymric,Dachshund,'Dachshund Longhair','Dachshund Wirehair',Dalmatian,'Devon Rex','Doberman Pinsch','Dogo Argentino','Dogue De Bordeaux','Domestic Longhair','Domestic Medium Hair','Domestic Shorthair','Dutch Shepherd','English Bulldog','English Cocker Spaniel','English Coonhound','English Foxhound','English Pointer','English Setter','English Shepherd','English Springer Spaniel',Entlebucher,'Exotic Shorthair',Feist,'Field Spaniel','Finnish Spitz','Flat Coat Retriever','French Bulldog','German Pinscher','German Shepherd','German Shorthair Pointer','German Wirehaired Pointer','Glen Of Imaal','Golden Retriever','Great Dane','Great Pyrenees','Greater Swiss Mountain Dog',Greyhound,Harrier,'Havana Brown',Havanese,Himalayan,Hovawart,'Ibizan Hound','Irish Setter','Irish Terrier','Irish Wolfhound','Italian Greyhound','Jack Russell Terrier','Japanese Bobtail','Japanese Chin',Javanese,Jindo,Keeshond,Kuvasz,'Labrador Retriever',Landseer,Leonberger,'Lhasa Apso',Lowchen,'Maine Coon',Maltese,'Manchester Terrier',Manx,Mastiff,'Mexican Hairless','Miniature Pinscher','Miniature Poodle','Miniature Schnauzer','Munchkin Longhair','Neapolitan Mastiff',Newfoundland,'Norfolk Terrier','Norwegian Elkhound','Norwegian Forest Cat','Norwich Terrier','Nova Scotia Duck Tolling Retriever',Ocicat,'Old English Bulldog','Old English Sheepdog',Otterhound,Papillon,'Parson Russell Terrier','Patterdale Terr',Pbgv,Pekingese,'Pembroke Welsh Corgi',Persian,'Pharaoh Hound','Picardy Sheepdog','Pit Bull','Pixiebob Shorthair','Plott Hound','Podengo Pequeno',Pointer,Pomeranian,'Port Water Dog','Presa Canario',Pug,'Queensland Heeler',Ragdoll,'Rat Terrier','Redbone Hound','Rhod Ridgeback',Rottweiler,'Russian Blue',Saluki,Samoyed,Schipperke,'Schnauzer Giant','Scottish Terrier','Sealyham Terr','Shetland Sheepdog','Shiba Inu','Shih Tzu',Siamese,'Siberian Husky','Silky Terrier','Skye Terrier','Smooth Fox Terrier',Snowshoe,'Soft Coated Wheaten Terrier','Spanish Mastiff',Sphynx,'Spinone Italiano','St. Bernard Rough Coat','St. Bernard Smooth Coat',Staffordshire,'Standard Poodle','Standard Schnauzer','Swedish Vallhund','Swiss Hound','Tibetan Spaniel','Tibetan Terrier',Tonkinese,'Toy Fox Terrier','Toy Poodle','Treeing Cur','Treeing Tennesse Brindle','Treeing Walker Coonhound','Turkish Van',Unknown,Vizsla,Weimaraner,'Welsh Springer Spaniel','Welsh Terrier','West Highland',Whippet,'Wire Hair Fox Terrier','Wirehaired Pointing Griffon','Yorkshire Terrier'}
@attribute ageInDays numeric
@attribute hour numeric
@attribute outcome {Adoption,Return_to_owner,Transfer,Euthanasia,Died}

@data
Name,Dog,NotIntact,Adult,'Black Mouth Cur',365,13,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,11,Adoption
NoName,Cat,Intact,Adult,'Domestic Shorthair',365,9,Transfer
NoName,Dog,Intact,Baby,'Labrador Retriever',124,18,Transfer
NoName,Cat,NotIntact,Baby,'Domestic Shorthair',93,19,Adoption
Name,Dog,NotIntact,Adult,'Jack Russell Terrier',1095,16,Adoption
NoName,Cat,Unknown,Baby,'Domestic Medium Hair',14,14,Transfer
Name,Cat,NotIntact,Adult,'Domestic Shorthair',2555,17,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',124,12,Adoption
Name,Dog,NotIntact,Senior,Pomeranian,2920,18,Return_to_owner
Name,Dog,Intact,Adult,Beagle,365,16,Return_to_owner
NoName,Cat,Intact,Baby,Manx,124,16,Transfer
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,15,Adoption
Name,Dog,NotIntact,Baby,Dachshund,310,13,Adoption
Name,Cat,NotIntact,Adult,'Domestic Medium Hair',1825,16,Adoption
Name,Dog,NotIntact,Adult,'Cairn Terrier',1095,12,Adoption
Name,Dog,Intact,Adult,Catahoula,1095,17,Transfer
Name,Dog,NotIntact,Adult,'German Shepherd',365,16,Adoption
NoName,Dog,Intact,Baby,'Labrador Retriever',4,7,Transfer
Name,Dog,NotIntact,Baby,'German Shepherd',62,17,Adoption
NoName,Dog,Unknown,Adult,'Chihuahua Shorthair',1460,17,Transfer
Name,Dog,NotIntact,Adult,'Shih Tzu',1825,13,Return_to_owner
Name,Dog,NotIntact,Baby,'Pit Bull',62,18,Adoption
NoName,Dog,NotIntact,Baby,'Labrador Retriever',62,13,Adoption
Name,Dog,NotIntact,Adult,'English Pointer',730,14,Adoption
Name,Dog,NotIntact,Senior,'Pit Bull',2920,13,Return_to_owner
Name,Dog,NotIntact,Senior,'Miniature Poodle',2555,8,Return_to_owner
NoName,Cat,Intact,Adult,'Domestic Medium Hair',365,9,Transfer
Name,Dog,NotIntact,Senior,'Australian Shepherd',4015,18,Return_to_owner
Name,Cat,NotIntact,Baby,'Domestic Shorthair',124,17,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',341,18,Adoption
Name,Cat,NotIntact,Adult,Snowshoe,2190,13,Transfer
Name,Dog,NotIntact,Adult,'American Pit Bull Terrier',365,16,Adoption
Name,Dog,NotIntact,Adult,'Border Collie',1095,14,Adoption
NoName,Cat,Unknown,Baby,'Domestic Shorthair',248,9,Transfer
Name,Dog,Intact,Adult,'Cocker Spaniel',365,12,Transfer
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',730,17,Adoption
Name,Cat,Intact,Baby,'Domestic Shorthair',31,12,Transfer
Name,Cat,NotIntact,Baby,'Domestic Shorthair',217,15,Adoption
Name,Cat,Intact,Baby,'Domestic Shorthair',62,16,Transfer
NoName,Dog,Intact,Baby,'Labrador Retriever',14,0,Transfer
Name,Cat,NotIntact,Baby,'Domestic Medium Hair',124,11,Adoption
Name,Dog,NotIntact,Adult,Pointer,730,12,Adoption
Name,Cat,NotIntact,Adult,'Domestic Shorthair',730,11,Transfer
Name,Dog,NotIntact,Adult,Staffordshire,730,12,Adoption
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',1460,16,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,16,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',21,18,Transfer
NoName,Cat,Unknown,Baby,'Domestic Shorthair',21,16,Transfer
Name,Dog,NotIntact,Baby,Rottweiler,310,12,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,18,Adoption
Name,Dog,NotIntact,Adult,'Labrador Retriever',365,14,Adoption
Name,Cat,NotIntact,Adult,Siamese,1095,17,Adoption
Name,Cat,NotIntact,Adult,'Domestic Shorthair',730,19,Adoption
Name,Dog,NotIntact,Baby,'Labrador Retriever',62,17,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',124,18,Adoption
NoName,Dog,NotIntact,Baby,'Labrador Retriever',62,16,Adoption
NoName,Dog,NotIntact,Adult,'Miniature Pinscher',1460,14,Adoption
NoName,Dog,NotIntact,Baby,'Australian Shepherd',186,15,Adoption
Name,Cat,NotIntact,Adult,'Domestic Longhair',1460,17,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',21,17,Transfer
Name,Dog,NotIntact,Senior,'Labrador Retriever',3285,16,Return_to_owner
NoName,Cat,Intact,Adult,'Domestic Shorthair',1460,13,Transfer
Name,Dog,NotIntact,Baby,'Labrador Retriever',31,17,Adoption
Name,Cat,NotIntact,Senior,'Domestic Shorthair',2920,19,Adoption
NoName,Dog,NotIntact,Baby,'Labrador Retriever',31,18,Adoption
NoName,Cat,Intact,Adult,'Domestic Shorthair',365,9,Transfer
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',730,13,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,13,Adoption
Name,Cat,Intact,Baby,'Domestic Longhair',6,10,Transfer
Name,Dog,Intact,Adult,Boxer,365,17,Return_to_owner
Name,Cat,NotIntact,Adult,'Domestic Longhair',2555,13,Transfer
Name,Cat,NotIntact,Baby,'Domestic Medium Hair',217,16,Adoption
Name,Dog,Intact,Baby,'German Shepherd',62,15,Transfer
NoName,Cat,Intact,Adult,'Domestic Shorthair',365,9,Transfer
NoName,Cat,Intact,Adult,'Domestic Shorthair',730,9,Transfer
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',1095,11,Adoption
NoName,Cat,NotIntact,Baby,'Domestic Shorthair',248,18,Adoption
Name,Cat,Intact,Adult,'Domestic Shorthair',730,12,Transfer
Name,Dog,NotIntact,Adult,'American Staffordshire Terrier',1095,13,Adoption
Name,Dog,NotIntact,Baby,'Australian Kelpie',248,14,Adoption
NoName,Cat,NotIntact,Baby,'Domestic Shorthair',124,14,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',21,15,Transfer
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,12,Adoption
Name,Dog,Intact,Adult,'Pit Bull',730,18,Return_to_owner
NoName,Dog,NotIntact,Baby,Maltese,62,18,Adoption
NoName,Cat,NotIntact,Adult,'Domestic Shorthair',730,9,Transfer
NoName,Cat,Intact,Baby,'Domestic Shorthair',93,10,Transfer
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',365,16,Adoption
Name,Dog,NotIntact,Adult,'Pit Bull',365,13,Adoption
Name,Dog,NotIntact,Senior,'Labrador Retriever',4745,18,Return_to_owner
Name,Dog,Intact,Adult,'Cairn Terrier',365,13,Return_to_owner
Name,Cat,NotIntact,Senior,'Domestic Shorthair',2920,15,Adoption
Name,Dog,NotIntact,Baby,'Pit Bull',217,16,Adoption
Name,Dog,NotIntact,Senior,'Labrador Retriever',3285,13,Return_to_owner
Name,Dog,NotIntact,Adult,'Pit Bull',730,18,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',186,11,Adoption
Name,Dog,Intact,Adult,'Pit Bull',730,18,Return_to_owner
NoName,Cat,Intact,Adult,'Domestic Shorthair',730,11,Transfer
NoName,Dog,Intact,Baby,'Pit Bull',31,13,Transfer
Name,Cat,NotIntact,Senior,'Domestic Shorthair',4380,13,Return_to_owner
Name,Dog,NotIntact,Adult,'Labrador Retriever',730,14,Adoption
NoName,Cat,Intact,Adult,'Domestic Shorthair',365,19,Transfer
Name,Cat,NotIntact,Adult,'Domestic Shorthair',730,16,Adoption
Name,Dog,NotIntact,Baby,'Border Collie',217,18,Adoption
NoName,Cat,Intact,Adult,'Domestic Shorthair',730,9,Transfer
NoName,Cat,Intact,Baby,'Domestic Shorthair',31,11,Transfer
Name,Dog,NotIntact,Adult,'Australian Cattle Dog',1460,18,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',21,18,Transfer
Name,Dog,NotIntact,Adult,'Jack Russell Terrier',1095,14,Adoption
Name,Dog,NotIntact,Senior,'Queensland Heeler',2190,17,Adoption
Name,Dog,NotIntact,Adult,'Labrador Retriever',365,17,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,0,Transfer
Name,Dog,NotIntact,Adult,'Pit Bull',730,16,Adoption
NoName,Cat,Intact,Baby,'Domestic Medium Hair',186,14,Transfer
Name,Dog,NotIntact,Baby,Beauceron,217,14,Adoption
Name,Cat,NotIntact,Baby,'Domestic Medium Hair',93,12,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',21,12,Transfer
Name,Cat,NotIntact,Adult,'Domestic Shorthair',365,12,Transfer
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,18,Adoption
NoName,Cat,Intact,Adult,'Domestic Shorthair',730,9,Transfer
NoName,Cat,Intact,Baby,'Domestic Shorthair',21,15,Transfer
Name,Dog,NotIntact,Adult,'Pit Bull',365,18,Adoption
Name,Dog,Intact,Adult,Rottweiler,1460,14,Return_to_owner
Name,Dog,NotIntact,Adult,Dachshund,365,17,Adoption
Name,Dog,NotIntact,Baby,'Great Pyrenees',248,18,Adoption
Name,Cat,NotIntact,Adult,'Domestic Longhair',2190,16,Adoption
Name,Dog,NotIntact,Senior,'Chihuahua Shorthair',4380,11,Return_to_owner
Name,Dog,Intact,Adult,Boxer,365,18,Return_to_owner
Name,Dog,NotIntact,Baby,'Pit Bull',124,17,Adoption
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',730,16,Adoption
Name,Cat,Intact,Baby,'Domestic Shorthair',93,14,Transfer
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,16,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,11,Adoption
Name,Dog,NotIntact,Adult,'Pit Bull',1095,12,Adoption
NoName,Dog,Intact,Adult,'Miniature Schnauzer',1095,13,Euthanasia
NoName,Cat,Intact,Baby,'Domestic Shorthair',124,9,Transfer
NoName,Cat,Unknown,Adult,'Domestic Shorthair',0,12,Transfer
NoName,Cat,Intact,Baby,Siamese,31,15,Transfer
NoName,Dog,Intact,Baby,'Plott Hound',31,13,Transfer
Name,Dog,NotIntact,Adult,'Miniature Poodle',1460,19,Adoption
Name,Dog,NotIntact,Baby,'Pit Bull',62,17,Adoption
Name,Cat,NotIntact,Adult,'Domestic Longhair',1825,18,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',21,14,Transfer
NoName,Cat,Intact,Adult,'Domestic Shorthair',1825,11,Transfer
Name,Dog,Intact,Baby,'Border Collie',62,17,Transfer
Name,Dog,NotIntact,Baby,'Australian Shepherd',310,18,Adoption
NoName,Cat,NotIntact,Baby,'Domestic Shorthair',62,16,Adoption
Name,Dog,NotIntact,Adult,Mastiff,1460,13,Adoption
Name,Dog,NotIntact,Senior,'Pit Bull',4015,16,Return_to_owner
Name,Dog,Intact,Adult,'Labrador Retriever',730,0,Transfer
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',1460,18,Adoption
NoName,Cat,Intact,Adult,'Domestic Shorthair',365,14,Transfer
Name,Cat,NotIntact,Baby,'Domestic Shorthair',31,15,Adoption
Name,Cat,NotIntact,Adult,'Domestic Longhair',1095,16,Adoption
Name,Dog,NotIntact,Adult,'Chihuahua Longhair',365,17,Adoption
Name,Dog,NotIntact,Adult,'Boston Terrier',1095,15,Return_to_owner
Name,Dog,NotIntact,Adult,'Pit Bull',365,18,Adoption
Name,Dog,Intact,Adult,'Chihuahua Shorthair',1460,15,Transfer
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,18,Adoption
Name,Cat,NotIntact,Baby,'Domestic Medium Hair',62,18,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',186,12,Adoption
Name,Dog,NotIntact,Adult,'Blue Lacy',730,16,Adoption
Name,Dog,NotIntact,Baby,Pekingese,93,14,Adoption
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',365,18,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',155,18,Adoption
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',365,13,Adoption
NoName,Dog,Intact,Adult,'Pit Bull',365,16,Euthanasia
NoName,Cat,Unknown,Baby,'Domestic Shorthair',21,17,Transfer
Name,Cat,NotIntact,Baby,'Domestic Shorthair',186,18,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',93,14,Adoption
Name,Dog,NotIntact,Senior,'Labrador Retriever',5110,18,Return_to_owner
NoName,Cat,NotIntact,Baby,'Domestic Shorthair',62,14,Adoption
NoName,Dog,NotIntact,Baby,'Chihuahua Shorthair',279,17,Adoption
NoName,Dog,NotIntact,Adult,'Great Pyrenees',730,14,Adoption
Name,Dog,NotIntact,Baby,'Labrador Retriever',62,15,Adoption
NoName,Dog,Intact,Baby,'German Shepherd',31,11,Transfer
NoName,Cat,Intact,Adult,'Domestic Medium Hair',365,16,Transfer
NoName,Cat,Intact,Adult,'Domestic Shorthair',1095,9,Transfer
NoName,Dog,Intact,Baby,'Labrador Retriever',186,18,Transfer
Name,Dog,NotIntact,Adult,'Australian Cattle Dog',365,11,Adoption
Name,Dog,NotIntact,Adult,'Dachshund Wirehair',365,15,Adoption
Name,Dog,Intact,Adult,'American Staffordshire Terrier',730,16,Return_to_owner
Name,Cat,NotIntact,Baby,'Domestic Shorthair',186,14,Adoption
Name,Dog,NotIntact,Adult,'American Staffordshire Terrier',365,18,Adoption
Name,Cat,NotIntact,Senior,'Domestic Shorthair',3285,13,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',155,9,Transfer
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,16,Adoption
NoName,Dog,NotIntact,Baby,Dachshund,93,16,Adoption
Name,Cat,NotIntact,Baby,'Domestic Longhair',62,9,Adoption
Name,Cat,NotIntact,Adult,'Domestic Shorthair',365,16,Adoption
Name,Dog,NotIntact,Baby,'Australian Cattle Dog',93,13,Adoption
NoName,Dog,NotIntact,Adult,Papillon,1095,18,Adoption
Name,Dog,NotIntact,Adult,Boxer,365,12,Adoption
NoName,Cat,NotIntact,Senior,'Domestic Shorthair',4745,18,Euthanasia
Name,Dog,NotIntact,Senior,Beagle,2190,11,Return_to_owner
Name,Dog,NotIntact,Senior,'Yorkshire Terrier',4380,12,Return_to_owner
NoName,Cat,Intact,Baby,'Domestic Shorthair',155,9,Transfer
Name,Cat,NotIntact,Adult,Angora,1095,14,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,15,Adoption
Name,Dog,Intact,Adult,'Pit Bull',730,11,Return_to_owner
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,16,Adoption
Name,Dog,NotIntact,Adult,'German Shepherd',365,13,Adoption
Name,Cat,NotIntact,Senior,'Domestic Shorthair',7300,11,Return_to_owner
Name,Dog,NotIntact,Adult,'Miniature Poodle',365,12,Adoption
Name,Dog,NotIntact,Adult,'Yorkshire Terrier',730,18,Adoption
Name,Dog,NotIntact,Adult,'Plott Hound',365,11,Adoption
Name,Dog,NotIntact,Adult,'Pit Bull',1095,18,Return_to_owner
Name,Dog,Intact,Adult,'Pit Bull',730,9,Euthanasia
Name,Cat,NotIntact,Baby,'Domestic Shorthair',155,12,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',14,14,Transfer
NoName,Dog,Intact,Adult,'Rat Terrier',730,16,Transfer
NoName,Cat,Intact,Baby,'Domestic Shorthair',21,19,Transfer
NoName,Dog,NotIntact,Baby,Dachshund,62,16,Adoption
NoName,Cat,Intact,Adult,'Domestic Shorthair',365,9,Transfer
Name,Cat,NotIntact,Baby,'Domestic Shorthair',124,15,Adoption
NoName,Cat,Unknown,Adult,'Domestic Shorthair',730,9,Transfer
NoName,Cat,NotIntact,Adult,'Domestic Shorthair',730,12,Transfer
Name,Dog,Intact,Adult,Dachshund,730,11,Transfer
NoName,Dog,Intact,Baby,'Anatol Shepherd',14,16,Transfer
NoName,Cat,NotIntact,Senior,'Domestic Shorthair',4745,11,Euthanasia
Name,Dog,NotIntact,Senior,'Labrador Retriever',2190,13,Adoption
Name,Cat,NotIntact,Adult,'Domestic Shorthair',1095,18,Adoption
Name,Dog,NotIntact,Adult,Dachshund,365,18,Adoption
Name,Cat,NotIntact,Adult,'Domestic Shorthair',730,15,Adoption
Name,Dog,Intact,Adult,'German Shepherd',730,14,Return_to_owner
Name,Cat,Intact,Adult,'Domestic Shorthair',365,15,Transfer
NoName,Cat,NotIntact,Baby,'Domestic Longhair',93,18,Adoption
Name,Dog,NotIntact,Senior,'Chihuahua Shorthair',2190,18,Adoption
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',365,13,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',217,14,Adoption
Name,Dog,NotIntact,Adult,'Australian Cattle Dog',365,17,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',155,15,Transfer
NoName,Cat,Unknown,Baby,'Domestic Shorthair',21,11,Transfer
Name,Dog,NotIntact,Adult,'Labrador Retriever',730,13,Adoption
NoName,Cat,NotIntact,Adult,'Domestic Shorthair',1095,18,Transfer
Name,Dog,NotIntact,Baby,'Australian Kelpie',62,18,Adoption
Name,Dog,NotIntact,Baby,'Great Dane',341,16,Adoption
Name,Dog,NotIntact,Adult,'American Staffordshire Terrier',1095,15,Adoption
Name,Dog,NotIntact,Adult,'Rat Terrier',730,18,Adoption
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',730,19,Adoption
Name,Cat,Intact,Baby,'Domestic Shorthair',14,12,Transfer
Name,Dog,NotIntact,Senior,Weimaraner,3650,11,Return_to_owner
Name,Dog,NotIntact,Adult,'Golden Retriever',730,12,Adoption
Name,Dog,NotIntact,Baby,'Pit Bull',62,18,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,17,Adoption
Name,Dog,NotIntact,Adult,Staffordshire,730,18,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',155,12,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',21,18,Transfer
Name,Dog,NotIntact,Adult,'Redbone Hound',1825,11,Adoption
Name,Cat,NotIntact,Baby,Siamese,310,13,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',341,16,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',124,12,Adoption
NoName,Cat,Intact,Adult,'Domestic Shorthair',365,9,Transfer
Name,Dog,NotIntact,Adult,'American Staffordshire Terrier',365,16,Adoption
Name,Dog,NotIntact,Baby,'Australian Cattle Dog',62,16,Adoption
NoName,Dog,NotIntact,Baby,'Chihuahua Shorthair',62,18,Adoption
Name,Dog,NotIntact,Adult,'German Shepherd',1095,15,Adoption
NoName,Dog,Intact,Senior,'Chow Chow',2920,8,Euthanasia
Name,Cat,NotIntact,Adult,'Domestic Shorthair',730,13,Transfer
Name,Dog,NotIntact,Adult,'American Bulldog',1460,11,Return_to_owner
Name,Dog,NotIntact,Adult,'Siberian Husky',365,18,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,15,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',186,14,Adoption
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',365,17,Adoption
Name,Dog,NotIntact,Senior,'Chow Chow',2920,19,Return_to_owner
Name,Dog,NotIntact,Baby,'Nova Scotia Duck Tolling Retriever',248,18,Adoption
NoName,Dog,Intact,Adult,'Chihuahua Shorthair',1095,16,Transfer
Name,Cat,Intact,Baby,'Domestic Shorthair',248,8,Transfer
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,12,Adoption
Name,Dog,NotIntact,Adult,'Great Pyrenees',1095,17,Adoption
NoName,Dog,Intact,Baby,Feist,310,14,Transfer
Name,Dog,NotIntact,Senior,'Chihuahua Shorthair',2555,18,Adoption
Name,Dog,NotIntact,Baby,'German Shepherd',124,16,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',21,18,Transfer
Name,Dog,NotIntact,Adult,'Labrador Retriever',365,12,Adoption
Name,Dog,NotIntact,Baby,'Redbone Hound',310,0,Transfer
NoName,Cat,Intact,Adult,'Domestic Shorthair',730,9,Transfer
Name,Dog,NotIntact,Baby,'German Shepherd',310,12,Adoption
NoName,Dog,Intact,Baby,'Australian Shepherd',124,17,Transfer
Name,Dog,NotIntact,Senior,'Pit Bull',2555,18,Return_to_owner
Name,Dog,NotIntact,Baby,Pbgv,186,17,Adoption
NoName,Cat,Unknown,Baby,'Domestic Shorthair',186,14,Transfer
Name,Dog,NotIntact,Adult,'Australian Kelpie',1095,14,Adoption
NoName,Cat,NotIntact,Adult,'Domestic Shorthair',1460,19,Transfer
Name,Dog,NotIntact,Baby,Harrier,93,17,Adoption
Name,Cat,Intact,Baby,'Domestic Shorthair',31,9,Transfer
Name,Dog,NotIntact,Senior,'Miniature Poodle',2555,17,Return_to_owner
Name,Dog,Intact,Adult,Pbgv,730,18,Return_to_owner
Name,Cat,NotIntact,Baby,Siamese,186,17,Adoption
Name,Dog,NotIntact,Adult,Beagle,365,16,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,17,Adoption
Name,Dog,NotIntact,Adult,'American Bulldog',365,14,Adoption
Name,Dog,NotIntact,Adult,'Miniature Poodle',1095,13,Adoption
Name,Dog,Intact,Adult,Bloodhound,1460,15,Return_to_owner
Name,Dog,NotIntact,Senior,'Pit Bull',4745,11,Return_to_owner
Name,Dog,NotIntact,Adult,'Border Collie',365,12,Adoption
NoName,Cat,NotIntact,Adult,'Domestic Shorthair',730,17,Transfer
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',1460,18,Adoption
Name,Dog,NotIntact,Baby,'Redbone Hound',310,13,Adoption
Name,Cat,NotIntact,Adult,'Domestic Shorthair',730,14,Transfer
Name,Cat,NotIntact,Baby,'Domestic Medium Hair',93,11,Adoption
NoName,Dog,NotIntact,Baby,'Chihuahua Shorthair',93,17,Adoption
Name,Dog,NotIntact,Adult,'Border Collie',365,15,Adoption
Name,Dog,NotIntact,Adult,'Smooth Fox Terrier',1460,16,Adoption
Name,Dog,NotIntact,Adult,'Australian Shepherd',730,15,Adoption
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',730,13,Adoption
Name,Dog,Intact,Adult,'Collie Smooth',365,13,Transfer
Name,Dog,NotIntact,Adult,'Miniature Schnauzer',1095,12,Adoption
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',1095,14,Adoption
Name,Cat,Intact,Baby,Siamese,35,12,Transfer
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,18,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',21,15,Transfer
Name,Dog,NotIntact,Baby,Pointer,310,11,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',31,15,Transfer
Name,Dog,NotIntact,Adult,'Border Collie',365,19,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,15,Adoption
Name,Cat,Intact,Adult,'Domestic Shorthair',1095,17,Transfer
Name,Dog,NotIntact,Senior,'Lhasa Apso',2190,13,Return_to_owner
Name,Dog,Intact,Adult,'German Shepherd',365,18,Return_to_owner
NoName,Cat,Intact,Baby,'Domestic Shorthair',7,13,Transfer
Name,Dog,NotIntact,Adult,'German Shepherd',730,15,Adoption
NoName,Cat,NotIntact,Baby,'Domestic Shorthair',93,9,Adoption
Name,Cat,NotIntact,Baby,'Domestic Medium Hair',62,9,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',31,15,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',248,14,Adoption
Name,Dog,NotIntact,Adult,'Chihuahua Longhair',1825,17,Adoption
Name,Cat,Intact,Baby,'Domestic Shorthair',62,14,Transfer
NoName,Cat,Intact,Baby,'Domestic Shorthair',62,13,Transfer
