@relation Animals

@attribute hasName {NoName,Name}
@attribute animalType {Cat,Dog}
@attribute intactness {NotIntact,Intact,Unknown}
@attribute sex {Female,Male,Unknown}
@attribute age {Baby,Adult,Senior,Unknown}
@attribute breed {Abyssinian,Affenpinscher,'Afghan Hound','Airedale Terrier',Akita,'Alaskan Husky','Alaskan Malamute','American Bulldog','American Eskimo','American Foxhound','American Pit Bull Terrier','American Shorthair','American Staffordshire Terrier','Anatol Shepherd',Angora,'Australian Cattle Dog','Australian Kelpie','Australian Shepherd','Australian Terrier',Balinese,Basenji,'Basset Hound',Beagle,'Bearded Collie',Beauceron,'Bedlington Terr','Belgian Malinois','Belgian Sheepdog','Belgian Tervuren',Bengal,'Bernese Mountain Dog','Bichon Frise',Black,'Black Mouth Cur',Bloodhound,'Blue Lacy','Bluetick Hound',Boerboel,Bombay,'Border Collie','Border Terrier','Boston Terrier',Boxer,'Boykin Span','British Shorthair',Brittany,'Bruss Griffon','Bull Terrier','Bull Terrier Miniature',Bulldog,Bullmastiff,Burmese,'Cairn Terrier','Canaan Dog','Cane Corso','Cardigan Welsh Corgi','Carolina Dog',Catahoula,'Cavalier Span','Chesa Bay Retr','Chihuahua Longhair','Chihuahua Shorthair','Chinese Crested','Chinese Sharpei','Chow Chow','Cocker Spaniel','Collie Rough','Collie Smooth','Cornish Rex',Cymric,Dachshund,'Dachshund Longhair','Dachshund Wirehair',Dalmatian,'Devon Rex','Doberman Pinsch','Dogo Argentino','Dogue De Bordeaux','Domestic Longhair','Domestic Medium Hair','Domestic Shorthair','Dutch Shepherd','English Bulldog','English Cocker Spaniel','English Coonhound','English Foxhound','English Pointer','English Setter','English Shepherd','English Springer Spaniel',Entlebucher,'Exotic Shorthair',Feist,'Field Spaniel','Finnish Spitz','Flat Coat Retriever','French Bulldog','German Pinscher','German Shepherd','German Shorthair Pointer','German Wirehaired Pointer','Glen Of Imaal','Golden Retriever','Great Dane','Great Pyrenees','Greater Swiss Mountain Dog',Greyhound,Harrier,'Havana Brown',Havanese,Himalayan,Hovawart,'Ibizan Hound','Irish Setter','Irish Terrier','Irish Wolfhound','Italian Greyhound','Jack Russell Terrier','Japanese Bobtail','Japanese Chin',Javanese,Jindo,Keeshond,Kuvasz,'Labrador Retriever',Landseer,Leonberger,'Lhasa Apso',Lowchen,'Maine Coon',Maltese,'Manchester Terrier',Manx,Mastiff,'Mexican Hairless','Miniature Pinscher','Miniature Poodle','Miniature Schnauzer','Munchkin Longhair','Neapolitan Mastiff',Newfoundland,'Norfolk Terrier','Norwegian Elkhound','Norwegian Forest Cat','Norwich Terrier','Nova Scotia Duck Tolling Retriever',Ocicat,'Old English Bulldog','Old English Sheepdog',Otterhound,Papillon,'Parson Russell Terrier','Patterdale Terr',Pbgv,Pekingese,'Pembroke Welsh Corgi',Persian,'Pharaoh Hound','Picardy Sheepdog','Pit Bull','Pixiebob Shorthair','Plott Hound','Podengo Pequeno',Pointer,Pomeranian,'Port Water Dog','Presa Canario',Pug,'Queensland Heeler',Ragdoll,'Rat Terrier','Redbone Hound','Rhod Ridgeback',Rottweiler,'Russian Blue',Saluki,Samoyed,Schipperke,'Schnauzer Giant','Scottish Terrier','Sealyham Terr','Shetland Sheepdog','Shiba Inu','Shih Tzu',Siamese,'Siberian Husky','Silky Terrier','Skye Terrier','Smooth Fox Terrier',Snowshoe,'Soft Coated Wheaten Terrier','Spanish Mastiff',Sphynx,'Spinone Italiano','St. Bernard Rough Coat','St. Bernard Smooth Coat',Staffordshire,'Standard Poodle','Standard Schnauzer','Swedish Vallhund','Swiss Hound','Tibetan Spaniel','Tibetan Terrier',Tonkinese,'Toy Fox Terrier','Toy Poodle','Treeing Cur','Treeing Tennesse Brindle','Treeing Walker Coonhound','Turkish Van',Unknown,Vizsla,Weimaraner,'Welsh Springer Spaniel','Welsh Terrier','West Highland',Whippet,'Wire Hair Fox Terrier','Wirehaired Pointing Griffon','Yorkshire Terrier'}
@attribute color {Agouti,Apricot,Black,'Black Brindle','Black Smoke','Black Tabby','Black Tiger',Blue,'Blue Cream','Blue Merle','Blue Point','Blue Smoke','Blue Tabby','Blue Tick','Blue Tiger',Brown,'Brown Brindle','Brown Merle','Brown Tabby','Brown Tiger',Buff,Calico,'Calico Point',Chocolate,'Chocolate Point',Cream,'Cream Tabby',Fawn,'Flame Point',Gold,Gray,'Gray Tabby','Lilac Point',Liver,'Liver Tick','Lynx Point',Orange,'Orange Tabby','Orange Tiger',Pink,Red,'Red Merle','Red Tick',Ruddy,Sable,'Seal Point',Silver,'Silver Lynx Point','Silver Tabby',Tan,Torbie,Tortie,'Tortie Point',Tricolor,White,Yellow,'Yellow Brindle'}
@attribute ageInDays numeric
@attribute hour numeric
@attribute outcome {Adoption,Return_to_owner,Transfer,Euthanasia,Died}

@data
Name,Dog,Intact,Female,Adult,'Chihuahua Longhair',Tan,730,14,Transfer
Name,Dog,NotIntact,Male,Adult,Dachshund,Red,730,17,Transfer
NoName,Dog,NotIntact,Female,Adult,Beagle,Tricolor,365,18,Adoption
NoName,Cat,Unknown,Unknown,Baby,'Domestic Shorthair','Brown Tabby',21,17,Transfer
NoName,Dog,Intact,Male,Baby,'Labrador Retriever',Black,31,16,Transfer
NoName,Cat,NotIntact,Male,Baby,'Domestic Shorthair','Brown Tabby',62,17,Adoption
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair','Brown Tabby',62,14,Adoption
Name,Cat,Intact,Male,Baby,'Domestic Shorthair','Blue Tabby',31,0,Transfer
Name,Dog,NotIntact,Female,Adult,'Shih Tzu',White,1460,16,Return_to_owner
Name,Dog,NotIntact,Male,Adult,'Pit Bull',Tan,730,14,Euthanasia
Name,Dog,NotIntact,Male,Adult,'Pit Bull',Blue,365,11,Return_to_owner
NoName,Dog,NotIntact,Female,Baby,'Labrador Retriever',White,186,11,Adoption
Name,Dog,NotIntact,Male,Baby,'Chihuahua Shorthair',Chocolate,93,14,Transfer
Name,Dog,NotIntact,Male,Senior,'Lhasa Apso',Tan,2920,19,Return_to_owner
NoName,Cat,Intact,Female,Adult,'Domestic Shorthair',White,365,14,Transfer
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair',Black,62,12,Adoption
Name,Dog,NotIntact,Female,Baby,Staffordshire,'Yellow Brindle',279,16,Adoption
NoName,Dog,NotIntact,Female,Baby,'Australian Shepherd','Brown Brindle',62,17,Adoption
NoName,Dog,NotIntact,Male,Adult,'Chihuahua Shorthair','Brown Brindle',365,14,Transfer
Name,Dog,NotIntact,Female,Adult,'Pit Bull',Brown,730,13,Adoption
Name,Dog,NotIntact,Female,Adult,'Shetland Sheepdog',Brown,730,14,Adoption
NoName,Cat,Intact,Female,Baby,'Domestic Longhair','Brown Tabby',21,15,Transfer
Name,Cat,NotIntact,Male,Baby,'Domestic Shorthair','Blue Tabby',186,16,Adoption
NoName,Cat,NotIntact,Male,Baby,'Domestic Shorthair','Brown Tabby',62,12,Adoption
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair',Tortie,124,17,Adoption
Name,Dog,NotIntact,Female,Adult,'German Shepherd',Brown,730,19,Adoption
Name,Dog,NotIntact,Female,Adult,Beagle,Tricolor,730,11,Return_to_owner
Name,Cat,NotIntact,Male,Baby,'Domestic Longhair','Brown Tabby',93,13,Adoption
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair',Black,31,14,Transfer
Name,Dog,NotIntact,Male,Adult,'Pit Bull',White,365,16,Adoption
Name,Dog,Intact,Female,Adult,Mastiff,Red,1460,10,Transfer
Name,Dog,NotIntact,Male,Baby,Pointer,Black,62,12,Adoption
Name,Dog,NotIntact,Female,Adult,Catahoula,'Brown Merle',365,18,Adoption
Name,Dog,NotIntact,Male,Adult,'Chihuahua Shorthair',Buff,365,18,Adoption
NoName,Cat,Intact,Female,Adult,'Domestic Shorthair',Torbie,365,9,Transfer
Name,Dog,NotIntact,Male,Adult,'Pit Bull','Brown Brindle',1825,11,Return_to_owner
Name,Dog,NotIntact,Female,Adult,'Miniature Poodle',Black,730,19,Adoption
Name,Dog,NotIntact,Male,Adult,'Labrador Retriever',Chocolate,365,16,Adoption
Name,Dog,NotIntact,Male,Adult,'Australian Kelpie',Tan,730,17,Return_to_owner
NoName,Cat,NotIntact,Male,Baby,'Domestic Shorthair',Blue,62,17,Adoption
Name,Cat,Intact,Female,Baby,'Domestic Shorthair','Brown Tabby',62,10,Euthanasia
NoName,Dog,Intact,Female,Baby,'Rat Terrier',Tricolor,31,13,Transfer
Name,Dog,Intact,Male,Adult,Boxer,'Brown Brindle',365,12,Return_to_owner
NoName,Dog,NotIntact,Female,Adult,'Miniature Schnauzer',Buff,1825,0,Transfer
Name,Dog,NotIntact,Male,Senior,Boxer,Black,2920,18,Adoption
NoName,Cat,NotIntact,Male,Adult,'Domestic Medium Hair','Cream Tabby',730,15,Transfer
Name,Dog,NotIntact,Female,Adult,'Chihuahua Shorthair',Blue,365,14,Adoption
NoName,Cat,NotIntact,Male,Baby,'Domestic Shorthair',Blue,124,11,Transfer
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair',Tortie,62,17,Adoption
Name,Cat,Intact,Male,Baby,'Domestic Shorthair',Black,31,14,Transfer
Name,Dog,NotIntact,Male,Senior,'Shih Tzu',White,4745,13,Return_to_owner
NoName,Cat,Unknown,Unknown,Baby,'Domestic Shorthair','Brown Tabby',2,11,Died
NoName,Cat,Intact,Female,Adult,'Domestic Shorthair','Orange Tabby',1095,9,Transfer
Name,Dog,NotIntact,Female,Adult,Dachshund,Black,365,18,Adoption
Name,Cat,NotIntact,Male,Baby,'Domestic Shorthair','Orange Tabby',93,15,Adoption
NoName,Cat,NotIntact,Male,Baby,'Domestic Shorthair','Cream Tabby',62,8,Adoption
NoName,Cat,Intact,Female,Baby,'Domestic Shorthair',Calico,248,15,Transfer
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair',Black,31,18,Euthanasia
NoName,Dog,Intact,Female,Baby,Pointer,White,155,13,Transfer
Name,Cat,NotIntact,Female,Baby,Siamese,'Seal Point',62,17,Adoption
NoName,Cat,Unknown,Unknown,Baby,'Domestic Shorthair','Brown Tabby',7,12,Transfer
NoName,Dog,NotIntact,Male,Adult,'Rat Terrier',White,730,15,Transfer
Name,Dog,NotIntact,Male,Adult,'Miniature Poodle',White,1460,7,Return_to_owner
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair','Brown Tabby',21,14,Transfer
NoName,Cat,Intact,Female,Baby,'Domestic Medium Hair',Blue,21,14,Transfer
Name,Dog,NotIntact,Male,Senior,'Shih Tzu',Buff,3650,15,Return_to_owner
NoName,Cat,Intact,Male,Baby,Siamese,'Seal Point',31,14,Transfer
Name,Cat,NotIntact,Male,Adult,'Russian Blue',Blue,365,0,Return_to_owner
NoName,Cat,Unknown,Unknown,Adult,'Domestic Medium Hair',White,1095,12,Euthanasia
Name,Dog,NotIntact,Male,Baby,'Chihuahua Shorthair',Black,62,19,Adoption
Name,Dog,NotIntact,Female,Baby,'Great Pyrenees',White,310,17,Adoption
Name,Cat,NotIntact,Male,Adult,'Domestic Shorthair','Blue Tabby',1095,16,Adoption
Name,Cat,NotIntact,Male,Adult,'Domestic Shorthair','Brown Tabby',365,12,Transfer
Name,Cat,NotIntact,Male,Adult,Persian,Black,2555,13,Adoption
Name,Dog,Intact,Male,Baby,'Golden Retriever',Red,186,15,Transfer
Name,Dog,NotIntact,Male,Adult,'Lhasa Apso',Cream,1095,17,Return_to_owner
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair','Brown Tabby',93,11,Adoption
Name,Dog,NotIntact,Male,Adult,'American Bulldog',White,1095,17,Return_to_owner
Name,Cat,Intact,Male,Baby,'Domestic Shorthair',Black,62,14,Transfer
Name,Cat,Intact,Female,Baby,'Domestic Shorthair','Brown Tabby',62,14,Adoption
Name,Dog,Intact,Male,Senior,'Pit Bull',White,4015,13,Euthanasia
Name,Dog,NotIntact,Female,Adult,Rottweiler,Black,365,15,Adoption
Name,Dog,NotIntact,Male,Senior,Dachshund,Red,2190,16,Transfer
Name,Cat,NotIntact,Female,Adult,'Domestic Shorthair',Black,2555,16,Adoption
Name,Cat,NotIntact,Male,Baby,'Domestic Shorthair','Brown Tabby',62,13,Adoption
NoName,Dog,NotIntact,Male,Baby,'Chihuahua Shorthair',White,31,18,Adoption
NoName,Cat,NotIntact,Male,Baby,Siamese,'Seal Point',62,18,Adoption
Name,Dog,NotIntact,Male,Adult,'Chihuahua Shorthair',Black,1095,19,Adoption
NoName,Dog,NotIntact,Female,Baby,'Black Mouth Cur',Tan,62,18,Adoption
Name,Dog,NotIntact,Female,Senior,'Australian Cattle Dog',Black,4745,18,Return_to_owner
NoName,Cat,NotIntact,Female,Baby,'Domestic Shorthair','Brown Tabby',93,13,Adoption
NoName,Dog,Intact,Male,Baby,'Chihuahua Shorthair',White,7,14,Transfer
Name,Cat,NotIntact,Female,Adult,'Domestic Shorthair',Calico,1095,16,Transfer
Name,Cat,NotIntact,Male,Baby,'Domestic Shorthair','Orange Tabby',155,13,Adoption
Name,Dog,NotIntact,Female,Adult,'Yorkshire Terrier',Black,1095,16,Transfer
Name,Dog,NotIntact,Male,Adult,'Australian Cattle Dog',Tricolor,730,14,Adoption
Name,Dog,Intact,Female,Senior,'Labrador Retriever',Chocolate,2920,11,Return_to_owner
NoName,Cat,Intact,Male,Adult,'Domestic Shorthair','Brown Tabby',730,14,Euthanasia
NoName,Cat,NotIntact,Male,Baby,'Domestic Shorthair','Blue Tabby',93,17,Adoption
Name,Dog,NotIntact,Male,Senior,'Alaskan Husky',Black,3285,17,Adoption
NoName,Dog,Intact,Male,Adult,'American Pit Bull Terrier',Brown,730,15,Transfer
Name,Dog,NotIntact,Male,Adult,Dachshund,Fawn,365,13,Adoption
Name,Cat,Intact,Female,Adult,'Domestic Shorthair','Brown Tabby',365,14,Transfer
Name,Cat,Intact,Female,Baby,'Domestic Shorthair',Black,31,13,Transfer
NoName,Cat,Unknown,Unknown,Baby,'Domestic Medium Hair',White,14,14,Transfer
Name,Dog,NotIntact,Male,Adult,'Jack Russell Terrier',Black,1460,15,Return_to_owner
Name,Dog,NotIntact,Male,Adult,'Labrador Retriever',Yellow,365,17,Adoption
Name,Dog,NotIntact,Male,Baby,'Labrador Retriever',Yellow,310,16,Transfer
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair','Cream Tabby',14,18,Transfer
NoName,Cat,NotIntact,Female,Adult,'Domestic Longhair','Brown Tabby',730,18,Adoption
NoName,Dog,NotIntact,Female,Adult,Maltese,White,1825,18,Adoption
Name,Cat,NotIntact,Male,Adult,'Domestic Shorthair','Orange Tabby',730,14,Transfer
NoName,Cat,NotIntact,Male,Baby,'Domestic Shorthair','Blue Tabby',93,18,Adoption
Name,Dog,NotIntact,Female,Adult,'Cairn Terrier',Brown,1460,13,Adoption
Name,Dog,NotIntact,Male,Adult,'Chihuahua Shorthair',Black,1095,19,Return_to_owner
Name,Cat,Intact,Female,Baby,'Domestic Shorthair',Black,31,11,Transfer
Name,Cat,Intact,Female,Baby,'Domestic Shorthair',White,31,12,Transfer
NoName,Dog,NotIntact,Male,Adult,'Pit Bull','Brown Brindle',730,13,Transfer
Name,Dog,NotIntact,Female,Adult,'Boston Terrier','Brown Brindle',1460,16,Transfer
NoName,Cat,Unknown,Unknown,Baby,'Domestic Shorthair','Orange Tabby',14,14,Transfer
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair',Black,28,12,Transfer
NoName,Dog,Unknown,Unknown,Baby,'Chihuahua Shorthair',Black,62,18,Euthanasia
NoName,Cat,Intact,Female,Baby,'Domestic Shorthair',Calico,21,15,Transfer
Name,Cat,Intact,Male,Baby,'Domestic Shorthair',Blue,62,15,Adoption
Name,Dog,NotIntact,Male,Baby,'Great Pyrenees',Tan,93,18,Adoption
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair','Gray Tabby',62,17,Adoption
Name,Cat,NotIntact,Male,Adult,'Domestic Longhair',Blue,1825,12,Adoption
Name,Dog,NotIntact,Female,Adult,'Chihuahua Shorthair',Brown,365,18,Adoption
Name,Dog,NotIntact,Male,Adult,'Doberman Pinsch',Black,1095,15,Return_to_owner
NoName,Cat,Intact,Female,Baby,'Domestic Shorthair',Blue,28,14,Transfer
Name,Dog,NotIntact,Male,Baby,Pug,Tan,310,13,Adoption
Name,Dog,NotIntact,Female,Baby,'Chihuahua Shorthair',Tan,62,17,Adoption
Name,Dog,NotIntact,Male,Adult,'Border Collie',White,365,17,Adoption
NoName,Cat,Unknown,Unknown,Baby,'Domestic Shorthair','Orange Tabby',21,15,Transfer
NoName,Dog,Intact,Female,Baby,'Australian Shepherd',Black,31,17,Transfer
NoName,Cat,Unknown,Unknown,Baby,'Domestic Shorthair',Black,248,9,Transfer
Name,Dog,NotIntact,Female,Adult,'Chihuahua Shorthair',Tan,730,18,Return_to_owner
Name,Dog,NotIntact,Female,Adult,'English Pointer',Chocolate,365,16,Return_to_owner
Name,Dog,Intact,Male,Baby,'Pit Bull',Blue,310,15,Transfer
Name,Dog,NotIntact,Female,Adult,Feist,Tricolor,1095,16,Return_to_owner
Name,Cat,NotIntact,Male,Adult,'Domestic Shorthair','Orange Tabby',365,15,Adoption
Name,Dog,NotIntact,Male,Adult,'Pit Bull',Blue,730,14,Adoption
NoName,Dog,Intact,Male,Baby,'Pit Bull',Sable,5,14,Transfer
Name,Dog,NotIntact,Male,Adult,'Pit Bull','Brown Brindle',730,12,Return_to_owner
Name,Dog,Intact,Male,Adult,'Pit Bull',Blue,1095,18,Return_to_owner
Name,Cat,Intact,Female,Adult,'Domestic Shorthair','Brown Tabby',730,9,Transfer
Name,Dog,NotIntact,Male,Baby,'Australian Cattle Dog','Red Tick',186,17,Adoption
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair','Brown Tabby',2,17,Transfer
NoName,Cat,Intact,Female,Baby,'Domestic Medium Hair',Tortie,186,9,Transfer
NoName,Dog,Intact,Female,Baby,'Pit Bull',Blue,14,11,Return_to_owner
Name,Dog,NotIntact,Male,Adult,Catahoula,Red,365,11,Return_to_owner
Name,Dog,NotIntact,Male,Adult,'Chihuahua Shorthair',Tan,1095,11,Return_to_owner
NoName,Dog,NotIntact,Female,Adult,'Chihuahua Longhair',Black,1460,15,Return_to_owner
Name,Dog,NotIntact,Male,Adult,'Chihuahua Shorthair',Brown,1825,18,Adoption
Name,Dog,NotIntact,Male,Adult,'Jack Russell Terrier',White,730,12,Transfer
Name,Dog,NotIntact,Male,Adult,'Manchester Terrier',Black,1095,18,Adoption
NoName,Cat,Intact,Male,Adult,'Domestic Medium Hair','Cream Tabby',730,15,Transfer
Name,Cat,Intact,Male,Adult,'Domestic Shorthair','Blue Tabby',730,14,Transfer
Name,Cat,Intact,Male,Baby,'Domestic Shorthair',White,62,15,Transfer
Name,Dog,NotIntact,Male,Adult,'Pit Bull',Brown,730,18,Adoption
NoName,Dog,NotIntact,Female,Baby,'German Shorthair Pointer',Black,62,17,Adoption
Name,Dog,NotIntact,Male,Baby,'Great Pyrenees',White,62,18,Adoption
Name,Cat,NotIntact,Male,Baby,'Domestic Shorthair','Brown Tabby',62,12,Adoption
NoName,Cat,Intact,Female,Adult,'Domestic Medium Hair','Brown Tabby',365,9,Transfer
Name,Cat,NotIntact,Male,Baby,'Domestic Shorthair',Black,93,14,Adoption
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair','Brown Tabby',21,19,Transfer
Name,Dog,Intact,Male,Senior,'Chihuahua Shorthair',Tan,5840,13,Adoption
Name,Dog,NotIntact,Male,Senior,'Pit Bull','Brown Brindle',2920,12,Return_to_owner
Name,Dog,NotIntact,Female,Senior,'Golden Retriever',Yellow,2555,11,Return_to_owner
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair','Gray Tabby',21,14,Transfer
Name,Cat,NotIntact,Male,Baby,'Domestic Shorthair','Orange Tabby',31,17,Adoption
NoName,Cat,NotIntact,Male,Baby,'Domestic Shorthair','Blue Tabby',93,19,Transfer
Name,Dog,NotIntact,Male,Adult,'Australian Cattle Dog',Black,1825,16,Euthanasia
Name,Dog,Intact,Male,Baby,'Chihuahua Shorthair',White,248,12,Transfer
NoName,Cat,Intact,Female,Baby,'Domestic Shorthair',Black,62,18,Transfer
Name,Dog,NotIntact,Female,Senior,Catahoula,'Brown Merle',5110,11,Euthanasia
Name,Dog,NotIntact,Male,Senior,'Labrador Retriever',Black,3650,18,Adoption
NoName,Dog,NotIntact,Male,Baby,'Belgian Malinois',Tan,310,17,Transfer
Name,Dog,NotIntact,Male,Senior,'Miniature Schnauzer',Gray,2920,14,Return_to_owner
NoName,Cat,Intact,Female,Baby,'Domestic Shorthair','Brown Tabby',31,13,Euthanasia
NoName,Dog,NotIntact,Male,Baby,'Cairn Terrier',Sable,31,17,Adoption
NoName,Dog,NotIntact,Female,Baby,Catahoula,Brown,62,19,Adoption
Name,Dog,NotIntact,Male,Baby,Catahoula,White,62,14,Transfer
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair','Blue Tabby',62,17,Adoption
Name,Cat,NotIntact,Female,Adult,'Domestic Shorthair','Brown Tabby',1825,13,Return_to_owner
NoName,Cat,Unknown,Unknown,Adult,'Domestic Shorthair',White,365,13,Transfer
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair','Blue Tabby',310,12,Transfer
NoName,Dog,NotIntact,Male,Baby,Dachshund,Black,341,19,Adoption
Name,Dog,NotIntact,Male,Baby,'German Shorthair Pointer',Chocolate,310,14,Adoption
Name,Cat,NotIntact,Male,Adult,'Domestic Shorthair',Black,365,13,Adoption
NoName,Cat,Intact,Female,Adult,'Domestic Shorthair',Blue,365,18,Transfer
Name,Dog,NotIntact,Male,Senior,'Collie Smooth',White,3650,11,Return_to_owner
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair',Calico,62,17,Adoption
Name,Dog,NotIntact,Male,Adult,'Blue Lacy',Blue,365,15,Adoption
NoName,Dog,Intact,Male,Baby,'Australian Cattle Dog',Brown,31,17,Transfer
NoName,Dog,NotIntact,Female,Adult,Maltese,White,1095,17,Adoption
Name,Dog,NotIntact,Female,Adult,'Labrador Retriever',Tan,365,18,Adoption
NoName,Dog,NotIntact,Female,Senior,'Miniature Poodle',White,4745,14,Transfer
Name,Dog,NotIntact,Female,Baby,'Cardigan Welsh Corgi',Tricolor,93,15,Adoption
Name,Cat,Intact,Male,Baby,'Domestic Shorthair',Blue,31,14,Transfer
Name,Dog,NotIntact,Male,Senior,'Labrador Retriever',Black,2555,16,Transfer
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair',Black,93,14,Transfer
NoName,Cat,Intact,Female,Baby,'Domestic Shorthair','Brown Tabby',279,13,Transfer
Name,Cat,NotIntact,Male,Baby,'Domestic Shorthair','Brown Tabby',62,14,Adoption
Name,Dog,NotIntact,Female,Senior,Boxer,White,2190,15,Return_to_owner
Name,Dog,NotIntact,Male,Adult,'Swiss Hound',Tan,730,19,Return_to_owner
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair',Blue,62,15,Adoption
Name,Dog,NotIntact,Female,Adult,'Rat Terrier',Tricolor,730,16,Adoption
Name,Cat,NotIntact,Male,Baby,'Domestic Shorthair','Cream Tabby',62,8,Adoption
Name,Cat,NotIntact,Male,Baby,'Domestic Shorthair','Blue Tabby',93,14,Adoption
Name,Dog,NotIntact,Female,Adult,'Great Pyrenees',White,730,16,Transfer
Name,Cat,NotIntact,Female,Adult,'Domestic Shorthair',Torbie,2555,18,Adoption
NoName,Cat,Intact,Female,Adult,'Domestic Shorthair',Torbie,365,9,Transfer
Name,Dog,NotIntact,Female,Adult,'Australian Cattle Dog','Blue Tick',1095,15,Euthanasia
Name,Dog,NotIntact,Male,Baby,'Chihuahua Shorthair',Black,155,18,Adoption
Name,Dog,NotIntact,Male,Senior,'Parson Russell Terrier',White,3650,11,Return_to_owner
Name,Dog,NotIntact,Female,Adult,'Labrador Retriever',Black,365,14,Transfer
Name,Dog,NotIntact,Male,Senior,'Border Collie',White,2190,17,Adoption
Name,Dog,NotIntact,Female,Adult,'Labrador Retriever',White,730,16,Adoption
Name,Cat,NotIntact,Female,Adult,'Domestic Shorthair','Brown Tabby',365,14,Transfer
NoName,Cat,Intact,Female,Baby,'Domestic Medium Hair',Calico,21,18,Transfer
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair','Blue Tabby',124,16,Adoption
NoName,Cat,NotIntact,Male,Baby,'Domestic Shorthair','Orange Tabby',62,18,Adoption
Name,Dog,NotIntact,Male,Adult,'Miniature Schnauzer',Gray,365,13,Transfer
NoName,Cat,Intact,Female,Baby,'Domestic Shorthair','Brown Tabby',21,16,Transfer
Name,Dog,NotIntact,Female,Baby,'Labrador Retriever',Black,62,17,Adoption
Name,Cat,NotIntact,Male,Adult,'Domestic Shorthair',Black,730,14,Transfer
Name,Dog,NotIntact,Male,Adult,'Labrador Retriever',White,365,11,Return_to_owner
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair','Blue Tabby',62,17,Adoption
NoName,Cat,Unknown,Unknown,Baby,'Domestic Shorthair',Black,1,15,Transfer
Name,Dog,NotIntact,Female,Adult,Staffordshire,Black,730,14,Return_to_owner
NoName,Cat,NotIntact,Male,Adult,Siamese,'Blue Point',730,9,Transfer
Name,Dog,NotIntact,Female,Adult,'Black Mouth Cur',Fawn,365,12,Return_to_owner
NoName,Cat,Intact,Female,Baby,'Domestic Shorthair',Calico,28,0,Transfer
Name,Dog,NotIntact,Male,Adult,'Chihuahua Shorthair',White,365,12,Transfer
Name,Dog,NotIntact,Male,Adult,'American Pit Bull Terrier',White,730,11,Euthanasia
NoName,Cat,Intact,Female,Baby,'Domestic Shorthair','Brown Tabby',31,14,Euthanasia
Name,Dog,NotIntact,Female,Adult,'Pit Bull',White,1460,18,Return_to_owner
Name,Dog,NotIntact,Male,Adult,'Cardigan Welsh Corgi',Brown,1095,14,Transfer
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair','Orange Tabby',6,13,Transfer
Name,Dog,Intact,Male,Adult,'Golden Retriever',Gold,365,11,Transfer
NoName,Cat,Intact,Female,Baby,'Domestic Shorthair','Brown Tabby',31,14,Euthanasia
Name,Cat,NotIntact,Male,Adult,'Domestic Shorthair','Brown Tabby',730,15,Transfer
Name,Dog,NotIntact,Female,Adult,'Chihuahua Shorthair',Black,365,14,Adoption
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair',Black,62,18,Adoption
Name,Dog,NotIntact,Female,Adult,Dachshund,Black,1460,19,Return_to_owner
Name,Dog,NotIntact,Male,Adult,Bulldog,'Brown Brindle',1095,15,Return_to_owner
NoName,Cat,Intact,Female,Baby,'Domestic Shorthair',Tortie,21,17,Transfer
Name,Dog,NotIntact,Female,Adult,'Chihuahua Shorthair',Black,1095,17,Return_to_owner
Name,Dog,NotIntact,Male,Adult,'Miniature Poodle',Apricot,730,17,Adoption
Name,Dog,Intact,Male,Adult,'Shih Tzu',White,1095,11,Transfer
NoName,Dog,NotIntact,Male,Adult,'Miniature Poodle',White,365,17,Adoption
Name,Cat,Intact,Female,Baby,'Domestic Shorthair',Black,62,16,Transfer
NoName,Cat,NotIntact,Female,Adult,'Domestic Shorthair',Torbie,730,18,Transfer
Name,Dog,NotIntact,Male,Adult,'Australian Shepherd','Black Brindle',730,12,Return_to_owner
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair','Brown Tabby',21,15,Transfer
Name,Dog,NotIntact,Female,Adult,'Shih Tzu',Gray,730,11,Transfer
Name,Dog,NotIntact,Female,Adult,'Belgian Malinois',Tan,365,12,Adoption
Name,Dog,NotIntact,Female,Senior,'Pit Bull',Tan,2190,10,Return_to_owner
